job_title,company,city,job_type,experience_level,min_experience_years,salary_pkr_k,required_skills,education,job_description,benefits,date_posted,company_tier,is_ai_ml_role,job_title_clean,required_skills_clean,skill_list,skill_count,description_clean,year_posted,month_posted,quarter,location_type,city_clean,salary_band
Full Stack Developer,Techlogix,Islamabad,Contract,Junior,1.4,305,"Node.js, Kubernetes, SQL, JavaScript, Python, LLMs, React, BERT",Bachelors,"We are hiring a Full Stack Developer to join our team. 
        Required skills: Node.js, Kubernetes, SQL, JavaScript, Python, LLMs, React, BERT.
        Experience required: 1.4+ years.
        This is a Freelance position.
        Education: Masters preferred.","Food Allowance, Remote Work, Medical Coverage, Performance Bonus",2024-01-18,Tier1,False,Full Stack Developer,"Node.js, Kubernetes, SQL, JavaScript, Python, LLMs, React, BERT","['Node.js', 'Kubernetes', 'SQL', 'JavaScript', 'Python', 'LLMs', 'React', 'BERT']",8,hiring full stack developer join team required skills node js kubernetes sql javascript python llms react bert experience required 1 4 years freelance position education masters preferred,2024,1,1,On-site,Islamabad,Lead (220k+)
Associate AI Research Engineer,Netsol,Faisalabad,Freelance,Mid,2.6,355,"Kubernetes, PyTorch, MLflow, Python, Deep Learning, PostgreSQL, BERT",PhD,"We are hiring a Associate AI Research Engineer to join our team. 
        Required skills: Kubernetes, PyTorch, MLflow, Python, Deep Learning, PostgreSQL, BERT.
        Experience required: 2.6+ years.
        This is a Freelance position.
        Education: PhD preferred.","Health Insurance, Performance Bonus, Medical Coverage, Flexible Hours, Professional Development",2024-04-18,MNC,False,Associate AI Research Engineer,"Kubernetes, PyTorch, MLflow, Python, Deep Learning, PostgreSQL, BERT","['Kubernetes', 'PyTorch', 'MLflow', 'Python', 'Deep Learning', 'PostgreSQL', 'BERT']",7,hiring associate ai research engineer join team required skills kubernetes pytorch mlflow python deep learning postgresql bert experience required 2 6 years freelance position education phd preferred,2024,4,2,On-site,Faisalabad,Lead (220k+)
Full Stack Developer,Techlogix,Hybrid (Karachi),Full-time,Mid,2.7,220,"Node.js, SQL, PyTorch, JavaScript, Python, Docker, React, BERT",Masters,"We are hiring a Full Stack Developer to join our team. 
        Required skills: Node.js, SQL, PyTorch, JavaScript, Python, Docker, React, BERT.
        Experience required: 2.7+ years.
        This is a Freelance position.
        Education: Masters preferred.","Remote Work, Transport Allowance, Stock Options, Flexible Hours, Professional Development",2024-12-21,Tier1,False,Full Stack Developer,"Node.js, SQL, PyTorch, JavaScript, Python, Docker, React, BERT","['Node.js', 'SQL', 'PyTorch', 'JavaScript', 'Python', 'Docker', 'React', 'BERT']",8,hiring full stack developer join team required skills node js sql pytorch javascript python docker react bert experience required 2 7 years freelance position education masters preferred,2024,12,4,Hybrid,Karachi,Lead (220k+)
Data Analyst,Systems Ltd,Islamabad,Freelance,Senior,6.7,230,"FastAPI, SQL, Power BI, Excel, Python, LLMs, React, Data Visualization",Bachelors,"We are hiring a Data Analyst to join our team. 
        Required skills: FastAPI, SQL, Power BI, Excel, Python, LLMs, React, Data Visualization.
        Experience required: 6.7+ years.
        This is a Freelance position.
        Education: Not Specified preferred.","Annual Bonus, Food Allowance",2024-08-09,MNC,False,Data Analyst,"FastAPI, SQL, Power BI, Excel, Python, LLMs, React, Data Visualization","['FastAPI', 'SQL', 'Power BI', 'Excel', 'Python', 'LLMs', 'React', 'Data Visualization']",8,hiring data analyst join team required skills fastapi sql power bi excel python llms react data visualization experience required 6 7 years freelance position education not specified preferred,2024,8,3,On-site,Islamabad,Lead (220k+)
Data Analyst,Techlogix,Faisalabad,Contract,Mid,3.1,290,"Node.js, Kubernetes, SQL, Power BI, MLflow, Excel, Python, Data Visualization",Masters,"We are hiring a Data Analyst to join our team. 
        Required skills: Node.js, Kubernetes, SQL, Power BI, MLflow, Excel, Python, Data Visualization.
        Experience required: 3.1+ years.
        This is a Freelance position.
        Education: Not Specified preferred.","Medical Coverage, Stock Options, Health Insurance",2024-09-08,Tier1,False,Data Analyst,"Node.js, Kubernetes, SQL, Power BI, MLflow, Excel, Python, Data Visualization","['Node.js', 'Kubernetes', 'SQL', 'Power BI', 'MLflow', 'Excel', 'Python', 'Data Visualization']",8,hiring data analyst join team required skills node js kubernetes sql power bi mlflow excel python data visualization experience required 3 1 years freelance position education not specified preferred,2024,9,3,On-site,Faisalabad,Lead (220k+)
Machine Learning Engineer,Arbisoft,Multan,Contract,Mid,2.1,400,"AWS, TensorFlow, PyTorch, Python, Docker, Airflow, MLOps",Bachelors,"We are hiring a Machine Learning Engineer to join our team. 
        Required skills: AWS, TensorFlow, PyTorch, Python, Docker, Airflow, MLOps.
        Experience required: 2.1+ years.
        This is a Freelance position.
        Education: Not Specified preferred.","Annual Bonus, Food Allowance, Stock Options, Health Insurance, Flexible Hours",2024-12-20,Tier1,True,Machine Learning Engineer,"Cloud (AWS/GCP), TensorFlow, PyTorch, Python, Docker, Airflow, MLOps","['Cloud (AWS/GCP)', 'TensorFlow', 'PyTorch', 'Python', 'Docker', 'Airflow', 'MLOps']",7,hiring machine learning engineer join team required skills aws tensorflow pytorch python docker airflow mlops experience required 2 1 years freelance position education not specified preferred,2024,12,4,On-site,Multan,Lead (220k+)
Data Scientist,Netsol,Rawalpindi,Full-time,Junior,0.0,315,"Kubernetes, FastAPI, TensorFlow, SQL, Statistics, Python, Airflow, Machine Learning",Bachelors,"We are hiring a Data Scientist to join our team. 
        Required skills: Kubernetes, FastAPI, TensorFlow, SQL, Statistics, Python, Airflow, Machine Learning.
        Experience required: 0.0+ years.
        This is a Full-time position.
        Education: PhD preferred.","Annual Bonus, Health Insurance, Food Allowance, Medical Coverage, Transport Allowance",2024-12-24,MNC,True,Data Scientist,"Kubernetes, FastAPI, TensorFlow, SQL, Statistics, Python, Airflow, Machine Learning","['Kubernetes', 'FastAPI', 'TensorFlow', 'SQL', 'Statistics', 'Python', 'Airflow', 'Machine Learning']",8,hiring data scientist join team required skills kubernetes fastapi tensorflow sql statistics python airflow machine learning experience required 0 0 years full time position education phd preferred,2024,12,4,On-site,Rawalpindi,Lead (220k+)
Data Analyst,Folio3,Multan,Contract,Mid,3.5,185,"Kubernetes, FastAPI, SQL, Power BI, Excel, Python, BERT, Data Visualization",PhD,"We are hiring a Data Analyst to join our team. 
        Required skills: Kubernetes, FastAPI, SQL, Power BI, Excel, Python, BERT, Data Visualization.
        Experience required: 3.5+ years.
        This is a Freelance position.
        Education: Not Specified preferred.","Professional Development, Stock Options, Food Allowance, Annual Bonus",2024-10-31,Tier1,False,Data Analyst,"Kubernetes, FastAPI, SQL, Power BI, Excel, Python, BERT, Data Visualization","['Kubernetes', 'FastAPI', 'SQL', 'Power BI', 'Excel', 'Python', 'BERT', 'Data Visualization']",8,hiring data analyst join team required skills kubernetes fastapi sql power bi excel python bert data visualization experience required 3 5 years freelance position education not specified preferred,2024,10,4,On-site,Multan,Senior (150–220k)
Machine Learning Engineer,Netsol,Hybrid (Lahore),Freelance,Junior,1.9,315,"TensorFlow, Flask, PyTorch, MLflow, Python, Docker, MongoDB, MLOps",Not Specified,"We are hiring a Machine Learning Engineer to join our team. 
        Required skills: TensorFlow, Flask, PyTorch, MLflow, Python, Docker, MongoDB, MLOps.
        Experience required: 1.9+ years.
        This is a Full-time position.
        Education: PhD preferred.","Professional Development, Remote Work, Food Allowance, Health Insurance, Medical Coverage",2025-01-11,MNC,True,Machine Learning Engineer,"TensorFlow, Flask, PyTorch, MLflow, Python, Docker, MongoDB, MLOps","['TensorFlow', 'Flask', 'PyTorch', 'MLflow', 'Python', 'Docker', 'MongoDB', 'MLOps']",8,hiring machine learning engineer join team required skills tensorflow flask pytorch mlflow python docker mongodb mlops experience required 1 9 years full time position education phd preferred,2025,1,1,Hybrid,Lahore,Lead (220k+)
Senior Full Stack Developer,Arbisoft,Islamabad,Contract,Mid,2.8,365,"Node.js, AWS, SQL, PyTorch, JavaScript, Python, React",Not Specified,"We are hiring a Senior Full Stack Developer to join our team. 
        Required skills: Node.js, AWS, SQL, PyTorch, JavaScript, Python, React.
        Experience required: 2.8+ years.
        This is a Freelance position.
        Education: PhD preferred.","Medical Coverage, Professional Development",2024-12-24,Tier1,False,Senior Full Stack Developer,"Node.js, Cloud (AWS/GCP), SQL, PyTorch, JavaScript, Python, React","['Node.js', 'Cloud (AWS/GCP)', 'SQL', 'PyTorch', 'JavaScript', 'Python', 'React']",7,hiring senior full stack developer join team required skills node js aws sql pytorch javascript python react experience required 2 8 years freelance position education phd preferred,2024,12,4,On-site,Islamabad,Lead (220k+)
NLP Engineer,10Pearls,Multan,Full-time,Senior,7.5,630,"Hugging Face, PyTorch, NLP, Python, LLMs, Docker, MongoDB, BERT",Not Specified,"We are hiring a NLP Engineer to join our team. 
        Required skills: Hugging Face, PyTorch, NLP, Python, LLMs, Docker, MongoDB, BERT.
        Experience required: 7.5+ years.
        This is a Freelance position.
        Education: Masters preferred.","Medical Coverage, Health Insurance, Remote Work, Annual Bonus",2025-01-05,MNC,True,NLP Engineer,"Hugging Face, PyTorch, NLP, Python, LLMs, Docker, MongoDB, BERT","['Hugging Face', 'PyTorch', 'NLP', 'Python', 'LLMs', 'Docker', 'MongoDB', 'BERT']",8,hiring nlp engineer join team required skills hugging face pytorch nlp python llms docker mongodb bert experience required 7 5 years freelance position education masters preferred,2025,1,1,On-site,Multan,Lead (220k+)
Business Intelligence Developer,Systems Ltd,Remote,Freelance,Junior,0.5,205,"ETL, TensorFlow, SQL, Power BI, PyTorch, Data Warehouse, Excel, BERT",PhD,"We are hiring a Business Intelligence Developer to join our team. 
        Required skills: ETL, TensorFlow, SQL, Power BI, PyTorch, Data Warehouse, Excel, BERT.
        Experience required: 0.5+ years.
        This is a Freelance position.
        Education: Not Specified preferred.","Performance Bonus, Food Allowance, Professional Development, Stock Options, Transport Allowance",2024-09-14,MNC,False,Business Intelligence Developer,"ETL, TensorFlow, SQL, Power BI, PyTorch, Data Warehouse, Excel, BERT","['ETL', 'TensorFlow', 'SQL', 'Power BI', 'PyTorch', 'Data Warehouse', 'Excel', 'BERT']",8,hiring business intelligence developer join team required skills etl tensorflow sql power bi pytorch data warehouse excel bert experience required 0 5 years freelance position education not specified preferred,2024,9,3,Remote,Remote,Senior (150–220k)
Machine Learning Engineer,Netsol,Islamabad,Contract,Senior,6.2,505,"AWS, TensorFlow, PyTorch, Python, Docker, Airflow, MongoDB, MLOps",Bachelors,"We are hiring a Machine Learning Engineer to join our team. 
        Required skills: AWS, TensorFlow, PyTorch, Python, Docker, Airflow, MongoDB, MLOps.
        Experience required: 6.2+ years.
        This is a Contract position.
        Education: Not Specified preferred.","Stock Options, Remote Work, Flexible Hours, Transport Allowance, Health Insurance",2024-02-05,MNC,True,Machine Learning Engineer,"Cloud (AWS/GCP), TensorFlow, PyTorch, Python, Docker, Airflow, MongoDB, MLOps","['Cloud (AWS/GCP)', 'TensorFlow', 'PyTorch', 'Python', 'Docker', 'Airflow', 'MongoDB', 'MLOps']",8,hiring machine learning engineer join team required skills aws tensorflow pytorch python docker airflow mongodb mlops experience required 6 2 years contract position education not specified preferred,2024,2,1,On-site,Islamabad,Lead (220k+)
Junior AI Research Engineer,Netsol,Remote,Full-time,Mid,4.6,465,"AWS, MLflow, PyTorch, Python, Deep Learning, Git, Airflow, BERT",Not Specified,"We are hiring a Junior AI Research Engineer to join our team. 
        Required skills: AWS, MLflow, PyTorch, Python, Deep Learning, Git, Airflow, BERT.
        Experience required: 4.6+ years.
        This is a Full-time position.
        Education: Bachelors preferred.","Performance Bonus, Stock Options, Remote Work",2024-05-03,MNC,False,Junior AI Research Engineer,"Cloud (AWS/GCP), MLflow, PyTorch, Python, Deep Learning, Git, Airflow, BERT","['Cloud (AWS/GCP)', 'MLflow', 'PyTorch', 'Python', 'Deep Learning', 'Git', 'Airflow', 'BERT']",8,hiring junior ai research engineer join team required skills aws mlflow pytorch python deep learning git airflow bert experience required 4 6 years full time position education bachelors preferred,2024,5,2,Remote,Remote,Lead (220k+)
Data Analyst,Netsol,Hybrid (Lahore),Contract,Mid,2.4,185,"Node.js, AWS, SQL, Power BI, MLflow, Excel, Python, Data Visualization",Not Specified,"We are hiring a Data Analyst to join our team. 
        Required skills: Node.js, AWS, SQL, Power BI, MLflow, Excel, Python, Data Visualization.
        Experience required: 2.4+ years.
        This is a Full-time position.
        Education: Not Specified preferred.","Medical Coverage, Performance Bonus, Health Insurance",2024-12-23,MNC,False,Data Analyst,"Node.js, Cloud (AWS/GCP), SQL, Power BI, MLflow, Excel, Python, Data Visualization","['Node.js', 'Cloud (AWS/GCP)', 'SQL', 'Power BI', 'MLflow', 'Excel', 'Python', 'Data Visualization']",8,hiring data analyst join team required skills node js aws sql power bi mlflow excel python data visualization experience required 2 4 years full time position education not specified preferred,2024,12,4,Hybrid,Lahore,Senior (150–220k)
Machine Learning Engineer,Arbisoft,Hybrid (Karachi),Full-time,Junior,0.9,340,"TensorFlow, Flask, PyTorch, Python, Docker, Airflow, MongoDB, MLOps",PhD,"We are hiring a Machine Learning Engineer to join our team. 
        Required skills: TensorFlow, Flask, PyTorch, Python, Docker, Airflow, MongoDB, MLOps.
        Experience required: 0.9+ years.
        This is a Freelance position.
        Education: Bachelors preferred.","Medical Coverage, Health Insurance",2024-06-13,Tier1,True,Machine Learning Engineer,"TensorFlow, Flask, PyTorch, Python, Docker, Airflow, MongoDB, MLOps","['TensorFlow', 'Flask', 'PyTorch', 'Python', 'Docker', 'Airflow', 'MongoDB', 'MLOps']",8,hiring machine learning engineer join team required skills tensorflow flask pytorch python docker airflow mongodb mlops experience required 0 9 years freelance position education bachelors preferred,2024,6,2,Hybrid,Karachi,Lead (220k+)
Lead DevOps Engineer,10Pearls,Karachi,Full-time,Junior,0.4,220,"Kubernetes, AWS, Node.js, PyTorch, CI/CD, Docker, Linux",Masters,"We are hiring a Lead DevOps Engineer to join our team. 
        Required skills: Kubernetes, AWS, Node.js, PyTorch, CI/CD, Docker, Linux.
        Experience required: 0.4+ years.
        This is a Full-time position.
        Education: Not Specified preferred.","Professional Development, Health Insurance, Remote Work",2024-10-25,MNC,False,Lead DevOps Engineer,"Kubernetes, Cloud (AWS/GCP), Node.js, PyTorch, CI/CD, Docker, Linux","['Kubernetes', 'Cloud (AWS/GCP)', 'Node.js', 'PyTorch', 'CI/CD', 'Docker', 'Linux']",7,hiring lead devops engineer join team required skills kubernetes aws node js pytorch ci cd docker linux experience required 0 4 years full time position education not specified preferred,2024,10,4,On-site,Karachi,Lead (220k+)
